region,month,sales_units,sub_class
0010-MID-ATLANTIC,2023-02-01,23446.0,DWV PRECUTS
0010-MID-ATLANTIC,2023-03-01,30190.0,DWV PRECUTS
0010-MID-ATLANTIC,2023-04-01,25353.0,DWV PRECUTS
0010-MID-ATLANTIC,2023-05-01,24411.0,DWV PRECUTS
0010-MID-ATLANTIC,2023-06-01,31476.0,DWV PRECUTS
0010-MID-ATLANTIC,2023-07-01,24677.0,DWV PRECUTS
0010-MID-ATLANTIC,2023-08-01,23903.0,DWV PRECUTS
0010-MID-ATLANTIC,2023-09-01,31070.0,DWV PRECUTS
0010-MID-ATLANTIC,2023-10-01,23544.0,DWV PRECUTS
0010-MID-ATLANTIC,2023-11-01,24909.0,DWV PRECUTS
0010-MID-ATLANTIC,2023-12-01,29197.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-01-01,24813.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-02-01,25070.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-03-01,32925.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-04-01,26627.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-05-01,25884.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-06-01,31302.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-07-01,24889.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-08-01,23923.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-09-01,30136.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-10-01,24190.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-11-01,22466.0,DWV PRECUTS
0010-MID-ATLANTIC,2024-12-01,30738.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-01-01,23576.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-02-01,25592.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-03-01,31387.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-04-01,27174.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-05-01,26248.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-06-01,32853.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-07-01,24981.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-08-01,24242.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-09-01,30555.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-10-01,23380.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-11-01,21123.0,DWV PRECUTS
0010-MID-ATLANTIC,2025-12-01,25421.0,DWV PRECUTS
0010-MID-ATLANTIC,2026-01-01,23633.0,DWV PRECUTS
0010-MID-ATLANTIC,2026-02-01,25010.0,DWV PRECUTS
0010-MID-ATLANTIC,2026-03-01,2999.0,DWV PRECUTS
0010-MID-ATLANTIC,2023-01-01,6961.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-02-01,7713.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-03-01,12929.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-04-01,11212.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-05-01,11455.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-06-01,14943.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-07-01,10683.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-08-01,9515.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-09-01,11778.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-10-01,7313.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-11-01,7490.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-12-01,8618.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-01-01,7680.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-02-01,8758.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-03-01,12600.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-04-01,12410.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-05-01,13466.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-06-01,15511.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-07-01,10538.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-08-01,9961.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-09-01,12033.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-10-01,8043.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-11-01,7791.0,PVC PRECUTS
0010-MID-ATLANTIC,2024-12-01,10077.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-01-01,7137.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-02-01,9014.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-03-01,12954.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-04-01,10843.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-05-01,12369.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-06-01,15173.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-07-01,9993.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-08-01,8734.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-09-01,11288.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-10-01,6935.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-11-01,6349.0,PVC PRECUTS
0010-MID-ATLANTIC,2025-12-01,7423.5,PVC PRECUTS
0010-MID-ATLANTIC,2026-01-01,6644.0,PVC PRECUTS
0010-MID-ATLANTIC,2026-02-01,8395.0,PVC PRECUTS
0010-MID-ATLANTIC,2026-03-01,986.0,PVC PRECUTS
0010-MID-ATLANTIC,2023-01-01,-2.0,ABS PRECUTS
0010-MID-ATLANTIC,2023-03-01,-2.0,ABS PRECUTS
0010-MID-ATLANTIC,2023-04-01,-1.0,ABS PRECUTS
0010-MID-ATLANTIC,2023-07-01,-2.0,ABS PRECUTS
0010-MID-ATLANTIC,2023-09-01,-2.0,ABS PRECUTS
0010-MID-ATLANTIC,2023-10-01,-3.0,ABS PRECUTS
0010-MID-ATLANTIC,2023-11-01,-11.0,ABS PRECUTS
0010-MID-ATLANTIC,2024-02-01,-3.0,ABS PRECUTS
0010-MID-ATLANTIC,2024-03-01,-6.0,ABS PRECUTS
0010-MID-ATLANTIC,2024-05-01,-1.0,ABS PRECUTS
0010-MID-ATLANTIC,2024-06-01,-6.0,ABS PRECUTS
0010-MID-ATLANTIC,2024-07-01,-2.0,ABS PRECUTS
0010-MID-ATLANTIC,2024-08-01,-3.0,ABS PRECUTS
0010-MID-ATLANTIC,2024-09-01,-2.0,ABS PRECUTS
0010-MID-ATLANTIC,2024-10-01,-2.0,ABS PRECUTS
0010-MID-ATLANTIC,2024-11-01,-1.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-01-01,-4.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-02-01,-2.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-03-01,-5.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-04-01,-4.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-05-01,-4.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-06-01,-5.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-07-01,-3.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-08-01,-5.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-09-01,-4.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-10-01,-4.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-11-01,-8.0,ABS PRECUTS
0010-MID-ATLANTIC,2025-12-01,-3.0,ABS PRECUTS
0010-MID-ATLANTIC,2026-01-01,-2.0,ABS PRECUTS
0010-MID-ATLANTIC,2026-02-01,-6.0,ABS PRECUTS
0010-MID-ATLANTIC,2026-03-01,-4.0,ABS PRECUTS
0010-MID-ATLANTIC,2023-03-01,198.0,S/O PIPE & FITTINGS
0010-MID-ATLANTIC,2023-04-01,-198.0,S/O PIPE & FITTINGS
0010-MID-ATLANTIC,2023-05-01,198.0,S/O PIPE & FITTINGS
0010-MID-ATLANTIC,2023-06-01,-198.0,S/O PIPE & FITTINGS
0010-MID-ATLANTIC,2025-07-01,1.0,S/O PIPE & FITTINGS
0011-SOUTHWEST,2023-01-01,4943.0,PVC PIPE
0011-SOUTHWEST,2023-02-01,8139.0,PVC PIPE
0011-SOUTHWEST,2023-03-01,14230.0,PVC PIPE
0011-SOUTHWEST,2023-04-01,9168.0,PVC PIPE
0011-SOUTHWEST,2023-05-01,8801.0,PVC PIPE
0011-SOUTHWEST,2023-06-01,9938.0,PVC PIPE
0011-SOUTHWEST,2023-07-01,6897.0,PVC PIPE
0011-SOUTHWEST,2023-08-01,7025.0,PVC PIPE
0011-SOUTHWEST,2023-09-01,7116.0,PVC PIPE
0011-SOUTHWEST,2023-10-01,4917.0,PVC PIPE
0011-SOUTHWEST,2023-11-01,4460.0,PVC PIPE
0011-SOUTHWEST,2023-12-01,4540.0,PVC PIPE
0011-SOUTHWEST,2024-01-01,5122.0,PVC PIPE
0011-SOUTHWEST,2024-02-01,7941.0,PVC PIPE
0011-SOUTHWEST,2024-03-01,10912.0,PVC PIPE
0011-SOUTHWEST,2024-04-01,10100.0,PVC PIPE
0011-SOUTHWEST,2024-05-01,8985.0,PVC PIPE
0011-SOUTHWEST,2024-06-01,9834.0,PVC PIPE
0011-SOUTHWEST,2024-07-01,6590.0,PVC PIPE
0011-SOUTHWEST,2024-08-01,7339.0,PVC PIPE
0011-SOUTHWEST,2024-09-01,7839.0,PVC PIPE
0011-SOUTHWEST,2024-10-01,5929.0,PVC PIPE
0011-SOUTHWEST,2024-11-01,4726.0,PVC PIPE
0011-SOUTHWEST,2024-12-01,6065.0,PVC PIPE
0011-SOUTHWEST,2025-01-01,6146.0,PVC PIPE
0011-SOUTHWEST,2025-02-01,7565.0,PVC PIPE
0011-SOUTHWEST,2025-03-01,12395.0,PVC PIPE
0011-SOUTHWEST,2025-04-01,8522.0,PVC PIPE
0011-SOUTHWEST,2025-05-01,8123.0,PVC PIPE
0011-SOUTHWEST,2025-06-01,8468.0,PVC PIPE
0011-SOUTHWEST,2025-07-01,6182.0,PVC PIPE
0011-SOUTHWEST,2025-08-01,5715.0,PVC PIPE
0011-SOUTHWEST,2025-09-01,6935.0,PVC PIPE
0011-SOUTHWEST,2025-10-01,4791.0,PVC PIPE
0011-SOUTHWEST,2025-11-01,4369.0,PVC PIPE
0011-SOUTHWEST,2025-12-01,4107.0,PVC PIPE
0011-SOUTHWEST,2026-01-01,4912.0,PVC PIPE
0011-SOUTHWEST,2026-02-01,8326.0,PVC PIPE
0011-SOUTHWEST,2026-03-01,873.0,PVC PIPE
0011-SOUTHWEST,2023-01-01,306405.0,PVC FITTINGS
0011-SOUTHWEST,2023-02-01,450356.0,PVC FITTINGS
0011-SOUTHWEST,2023-03-01,718437.0,PVC FITTINGS
0011-SOUTHWEST,2023-04-01,561975.0,PVC FITTINGS
0011-SOUTHWEST,2023-05-01,576363.0,PVC FITTINGS
0011-SOUTHWEST,2023-06-01,710232.0,PVC FITTINGS
0011-SOUTHWEST,2023-07-01,557167.0,PVC FITTINGS
0011-SOUTHWEST,2023-08-01,476519.0,PVC FITTINGS
0011-SOUTHWEST,2023-09-01,510596.0,PVC FITTINGS
0011-SOUTHWEST,2023-10-01,323843.0,PVC FITTINGS
0011-SOUTHWEST,2023-11-01,281534.0,PVC FITTINGS
0011-SOUTHWEST,2023-12-01,440317.0,PVC FITTINGS
0011-SOUTHWEST,2024-01-01,402536.0,PVC FITTINGS
0011-SOUTHWEST,2024-02-01,486756.0,PVC FITTINGS
0011-SOUTHWEST,2024-03-01,636131.0,PVC FITTINGS
0011-SOUTHWEST,2024-04-01,507506.0,PVC FITTINGS
0011-SOUTHWEST,2024-05-01,528843.1,PVC FITTINGS
0011-SOUTHWEST,2024-06-01,713613.0,PVC FITTINGS
0011-SOUTHWEST,2024-07-01,494869.0,PVC FITTINGS
0011-SOUTHWEST,2024-08-01,435675.0,PVC FITTINGS
0011-SOUTHWEST,2024-09-01,519315.0,PVC FITTINGS
0011-SOUTHWEST,2024-10-01,342369.0,PVC FITTINGS
0011-SOUTHWEST,2024-11-01,279061.0,PVC FITTINGS
0011-SOUTHWEST,2024-12-01,400685.0,PVC FITTINGS
0011-SOUTHWEST,2025-01-01,377172.0,PVC FITTINGS
0011-SOUTHWEST,2025-02-01,522549.0,PVC FITTINGS
0011-SOUTHWEST,2025-03-01,654224.0,PVC FITTINGS
0011-SOUTHWEST,2025-04-01,533299.0,PVC FITTINGS
0011-SOUTHWEST,2025-05-01,521814.0,PVC FITTINGS
0011-SOUTHWEST,2025-06-01,627908.0,PVC FITTINGS
0011-SOUTHWEST,2025-07-01,462678.0,PVC FITTINGS
0011-SOUTHWEST,2025-08-01,401380.0,PVC FITTINGS
0011-SOUTHWEST,2025-09-01,490029.0,PVC FITTINGS
0011-SOUTHWEST,2025-10-01,334026.0,PVC FITTINGS
0011-SOUTHWEST,2025-11-01,279830.0,PVC FITTINGS
0011-SOUTHWEST,2025-12-01,373962.0,PVC FITTINGS
0011-SOUTHWEST,2026-01-01,417783.0,PVC FITTINGS
0011-SOUTHWEST,2026-02-01,513943.0,PVC FITTINGS
0011-SOUTHWEST,2026-03-01,61873.0,PVC FITTINGS
0011-SOUTHWEST,2023-01-01,0.0,ABS FITTINGS
0011-SOUTHWEST,2023-02-01,38.0,ABS FITTINGS
0011-SOUTHWEST,2023-03-01,-18.0,ABS FITTINGS
0011-SOUTHWEST,2023-04-01,6.0,ABS FITTINGS
0011-SOUTHWEST,2023-05-01,-20.0,ABS FITTINGS
0011-SOUTHWEST,2023-06-01,-6.0,ABS FITTINGS
0011-SOUTHWEST,2023-07-01,-14.0,ABS FITTINGS
0011-SOUTHWEST,2023-08-01,-7.0,ABS FITTINGS
0011-SOUTHWEST,2023-09-01,1.0,ABS FITTINGS
0011-SOUTHWEST,2023-10-01,-2.0,ABS FITTINGS
0011-SOUTHWEST,2023-11-01,-16.0,ABS FITTINGS
0011-SOUTHWEST,2023-12-01,-6.0,ABS FITTINGS
0011-SOUTHWEST,2024-01-01,-3.0,ABS FITTINGS
0011-SOUTHWEST,2024-02-01,-16.0,ABS FITTINGS
0011-SOUTHWEST,2024-03-01,-19.0,ABS FITTINGS
0011-SOUTHWEST,2024-04-01,-25.0,ABS FITTINGS
0011-SOUTHWEST,2024-05-01,-19.0,ABS FITTINGS
0011-SOUTHWEST,2024-06-01,-13.0,ABS FITTINGS
0011-SOUTHWEST,2024-07-01,-17.0,ABS FITTINGS
0011-SOUTHWEST,2024-08-01,-12.0,ABS FITTINGS
0011-SOUTHWEST,2024-09-01,-4.0,ABS FITTINGS
0011-SOUTHWEST,2024-10-01,-7.0,ABS FITTINGS
0011-SOUTHWEST,2024-11-01,-4.0,ABS FITTINGS
0011-SOUTHWEST,2024-12-01,-25.0,ABS FITTINGS
0011-SOUTHWEST,2025-01-01,-16.0,ABS FITTINGS
0011-SOUTHWEST,2025-02-01,-7.0,ABS FITTINGS
0011-SOUTHWEST,2025-03-01,-21.0,ABS FITTINGS
0011-SOUTHWEST,2025-04-01,-15.0,ABS FITTINGS
0011-SOUTHWEST,2025-05-01,-9.0,ABS FITTINGS
0011-SOUTHWEST,2025-06-01,-13.0,ABS FITTINGS
0011-SOUTHWEST,2025-07-01,-79.0,ABS FITTINGS
0011-SOUTHWEST,2025-08-01,22.0,ABS FITTINGS
0011-SOUTHWEST,2025-09-01,-86.0,ABS FITTINGS
0011-SOUTHWEST,2025-10-01,-17.0,ABS FITTINGS
0011-SOUTHWEST,2025-11-01,-32.0,ABS FITTINGS
0011-SOUTHWEST,2025-12-01,-22.0,ABS FITTINGS
0011-SOUTHWEST,2026-01-01,-7.0,ABS FITTINGS
0011-SOUTHWEST,2026-02-01,-7.0,ABS FITTINGS
0011-SOUTHWEST,2023-01-01,6006.0,CPVC PIPE
0011-SOUTHWEST,2023-02-01,6742.0,CPVC PIPE
0011-SOUTHWEST,2023-03-01,8295.0,CPVC PIPE
0011-SOUTHWEST,2023-04-01,5777.0,CPVC PIPE
0011-SOUTHWEST,2023-05-01,5816.0,CPVC PIPE
0011-SOUTHWEST,2023-06-01,6738.0,CPVC PIPE
0011-SOUTHWEST,2023-07-01,6070.0,CPVC PIPE
0011-SOUTHWEST,2023-08-01,6013.0,CPVC PIPE
0011-SOUTHWEST,2023-09-01,7651.0,CPVC PIPE
0011-SOUTHWEST,2023-10-01,5868.0,CPVC PIPE
0011-SOUTHWEST,2023-11-01,5744.0,CPVC PIPE
0011-SOUTHWEST,2023-12-01,13363.0,CPVC PIPE
0011-SOUTHWEST,2024-01-01,8003.0,CPVC PIPE
0011-SOUTHWEST,2024-02-01,7026.0,CPVC PIPE
0011-SOUTHWEST,2024-03-01,7721.0,CPVC PIPE
0011-SOUTHWEST,2024-04-01,5796.0,CPVC PIPE
0011-SOUTHWEST,2024-05-01,5718.0,CPVC PIPE
0011-SOUTHWEST,2024-06-01,7437.0,CPVC PIPE
0011-SOUTHWEST,2024-07-01,5635.0,CPVC PIPE
0011-SOUTHWEST,2024-08-01,5598.0,CPVC PIPE
0011-SOUTHWEST,2024-09-01,7308.0,CPVC PIPE
0011-SOUTHWEST,2024-10-01,6361.0,CPVC PIPE
0011-SOUTHWEST,2024-11-01,5796.0,CPVC PIPE
0011-SOUTHWEST,2024-12-01,9637.0,CPVC PIPE
0011-SOUTHWEST,2025-01-01,8869.0,CPVC PIPE
0011-SOUTHWEST,2025-02-01,7010.0,CPVC PIPE
0011-SOUTHWEST,2025-03-01,7581.0,CPVC PIPE
0011-SOUTHWEST,2025-04-01,5788.0,CPVC PIPE
0011-SOUTHWEST,2025-05-01,5530.0,CPVC PIPE
0011-SOUTHWEST,2025-06-01,6802.0,CPVC PIPE
0011-SOUTHWEST,2025-07-01,5532.0,CPVC PIPE
0011-SOUTHWEST,2025-08-01,5754.0,CPVC PIPE
0011-SOUTHWEST,2025-09-01,7136.0,CPVC PIPE
0011-SOUTHWEST,2025-10-01,5466.0,CPVC PIPE
0011-SOUTHWEST,2025-11-01,5123.0,CPVC PIPE
0011-SOUTHWEST,2025-12-01,8669.0,CPVC PIPE
0011-SOUTHWEST,2026-01-01,7242.0,CPVC PIPE
0011-SOUTHWEST,2026-02-01,6542.0,CPVC PIPE
0011-SOUTHWEST,2026-03-01,832.0,CPVC PIPE
0011-SOUTHWEST,2023-01-01,23874.0,CPVC FITTINGS
0011-SOUTHWEST,2023-02-01,29711.0,CPVC FITTINGS
0011-SOUTHWEST,2023-03-01,34988.0,CPVC FITTINGS
0011-SOUTHWEST,2023-04-01,25687.0,CPVC FITTINGS
0011-SOUTHWEST,2023-05-01,25567.0,CPVC FITTINGS
0011-SOUTHWEST,2023-06-01,32469.0,CPVC FITTINGS
0011-SOUTHWEST,2023-07-01,27179.0,CPVC FITTINGS
0011-SOUTHWEST,2023-08-01,26826.0,CPVC FITTINGS
0011-SOUTHWEST,2023-09-01,35451.0,CPVC FITTINGS
0011-SOUTHWEST,2023-10-01,26266.0,CPVC FITTINGS
0011-SOUTHWEST,2023-11-01,26185.0,CPVC FITTINGS
0011-SOUTHWEST,2023-12-01,69836.0,CPVC FITTINGS
0011-SOUTHWEST,2024-01-01,40599.0,CPVC FITTINGS
0011-SOUTHWEST,2024-02-01,30653.0,CPVC FITTINGS
0011-SOUTHWEST,2024-03-01,34113.0,CPVC FITTINGS
0011-SOUTHWEST,2024-04-01,25404.0,CPVC FITTINGS
0011-SOUTHWEST,2024-05-01,24645.0,CPVC FITTINGS
0011-SOUTHWEST,2024-06-01,31542.0,CPVC FITTINGS
0011-SOUTHWEST,2024-07-01,23159.0,CPVC FITTINGS
0011-SOUTHWEST,2024-08-01,23592.0,CPVC FITTINGS
0011-SOUTHWEST,2024-09-01,31750.0,CPVC FITTINGS
0011-SOUTHWEST,2024-10-01,26117.0,CPVC FITTINGS
0011-SOUTHWEST,2024-11-01,24581.0,CPVC FITTINGS
0011-SOUTHWEST,2024-12-01,44020.0,CPVC FITTINGS
0011-SOUTHWEST,2025-01-01,45179.0,CPVC FITTINGS
0011-SOUTHWEST,2025-02-01,31082.0,CPVC FITTINGS
0011-SOUTHWEST,2025-03-01,32897.0,CPVC FITTINGS
0011-SOUTHWEST,2025-04-01,26402.0,CPVC FITTINGS
0011-SOUTHWEST,2025-05-01,25893.0,CPVC FITTINGS
0011-SOUTHWEST,2025-06-01,31522.0,CPVC FITTINGS
0011-SOUTHWEST,2025-07-01,24571.0,CPVC FITTINGS
0011-SOUTHWEST,2025-08-01,25561.0,CPVC FITTINGS
0011-SOUTHWEST,2025-09-01,30424.0,CPVC FITTINGS
0011-SOUTHWEST,2025-10-01,23959.0,CPVC FITTINGS
0011-SOUTHWEST,2025-11-01,22140.0,CPVC FITTINGS
0011-SOUTHWEST,2025-12-01,41261.0,CPVC FITTINGS
0011-SOUTHWEST,2026-01-01,33985.0,CPVC FITTINGS
0011-SOUTHWEST,2026-02-01,27962.0,CPVC FITTINGS
0011-SOUTHWEST,2026-03-01,3087.0,CPVC FITTINGS
0011-SOUTHWEST,2023-01-01,247964.0,DWV FITTINGS
0011-SOUTHWEST,2023-02-01,290561.0,DWV FITTINGS
0011-SOUTHWEST,2023-03-01,367097.0,DWV FITTINGS
0011-SOUTHWEST,2023-04-01,272064.0,DWV FITTINGS
0011-SOUTHWEST,2023-05-01,271091.0,DWV FITTINGS
0011-SOUTHWEST,2023-06-01,322798.0,DWV FITTINGS
0011-SOUTHWEST,2023-07-01,260803.0,DWV FITTINGS
0011-SOUTHWEST,2023-08-01,264583.0,DWV FITTINGS
0011-SOUTHWEST,2023-09-01,334778.0,DWV FITTINGS
0011-SOUTHWEST,2023-10-01,255326.0,DWV FITTINGS
0011-SOUTHWEST,2023-11-01,253879.0,DWV FITTINGS
0011-SOUTHWEST,2023-12-01,276963.0,DWV FITTINGS
0011-SOUTHWEST,2024-01-01,281475.0,DWV FITTINGS
0011-SOUTHWEST,2024-02-01,287282.0,DWV FITTINGS
0011-SOUTHWEST,2024-03-01,355960.0,DWV FITTINGS
0011-SOUTHWEST,2024-04-01,275141.0,DWV FITTINGS
0011-SOUTHWEST,2024-05-01,266007.0,DWV FITTINGS
0011-SOUTHWEST,2024-06-01,330307.0,DWV FITTINGS
0011-SOUTHWEST,2024-07-01,263618.0,DWV FITTINGS
0011-SOUTHWEST,2024-08-01,262406.0,DWV FITTINGS
0011-SOUTHWEST,2024-09-01,339153.0,DWV FITTINGS
0011-SOUTHWEST,2024-10-01,268627.0,DWV FITTINGS
0011-SOUTHWEST,2024-11-01,242517.0,DWV FITTINGS
0011-SOUTHWEST,2024-12-01,333240.0,DWV FITTINGS
0011-SOUTHWEST,2025-01-01,255111.0,DWV FITTINGS
0011-SOUTHWEST,2025-02-01,292565.0,DWV FITTINGS
0011-SOUTHWEST,2025-03-01,344569.0,DWV FITTINGS
0011-SOUTHWEST,2025-04-01,278647.0,DWV FITTINGS
0011-SOUTHWEST,2025-05-01,269238.0,DWV FITTINGS
0011-SOUTHWEST,2025-06-01,329609.0,DWV FITTINGS
0011-SOUTHWEST,2025-07-01,266258.0,DWV FITTINGS
0011-SOUTHWEST,2025-08-01,261482.0,DWV FITTINGS
0011-SOUTHWEST,2025-09-01,332877.0,DWV FITTINGS
0011-SOUTHWEST,2025-10-01,252351.0,DWV FITTINGS
0011-SOUTHWEST,2025-11-01,231764.0,DWV FITTINGS
0011-SOUTHWEST,2025-12-01,276936.0,DWV FITTINGS
0011-SOUTHWEST,2026-01-01,281622.0,DWV FITTINGS
0011-SOUTHWEST,2026-02-01,286262.0,DWV FITTINGS
0011-SOUTHWEST,2026-03-01,32473.0,DWV FITTINGS
0011-SOUTHWEST,2023-01-01,3421.0,DWV PIPE
0011-SOUTHWEST,2023-02-01,4088.0,DWV PIPE
0011-SOUTHWEST,2023-03-01,5453.0,DWV PIPE
0011-SOUTHWEST,2023-04-01,3881.0,DWV PIPE
0011-SOUTHWEST,2023-05-01,4086.0,DWV PIPE
0011-SOUTHWEST,2023-06-01,4531.0,DWV PIPE
0011-SOUTHWEST,2023-07-01,3742.0,DWV PIPE
0011-SOUTHWEST,2023-08-01,3655.0,DWV PIPE
0011-SOUTHWEST,2023-09-01,4706.0,DWV PIPE
0011-SOUTHWEST,2023-10-01,3506.0,DWV PIPE
0011-SOUTHWEST,2023-11-01,3141.0,DWV PIPE
0011-SOUTHWEST,2023-12-01,3732.0,DWV PIPE
0011-SOUTHWEST,2024-01-01,3563.0,DWV PIPE
0011-SOUTHWEST,2024-02-01,3723.0,DWV PIPE
0011-SOUTHWEST,2024-03-01,5315.0,DWV PIPE
0011-SOUTHWEST,2024-04-01,4214.0,DWV PIPE
0011-SOUTHWEST,2024-05-01,4425.0,DWV PIPE
0011-SOUTHWEST,2024-06-01,5129.0,DWV PIPE
0011-SOUTHWEST,2024-07-01,3787.0,DWV PIPE
0011-SOUTHWEST,2024-08-01,3566.0,DWV PIPE
0011-SOUTHWEST,2024-09-01,4833.0,DWV PIPE
0011-SOUTHWEST,2024-10-01,4057.0,DWV PIPE
0011-SOUTHWEST,2024-11-01,3362.0,DWV PIPE
0011-SOUTHWEST,2024-12-01,4614.0,DWV PIPE
0011-SOUTHWEST,2025-01-01,4142.0,DWV PIPE
0011-SOUTHWEST,2025-02-01,4592.0,DWV PIPE
0011-SOUTHWEST,2025-03-01,5917.0,DWV PIPE
0011-SOUTHWEST,2025-04-01,4491.0,DWV PIPE
0011-SOUTHWEST,2025-05-01,4776.0,DWV PIPE
0011-SOUTHWEST,2025-06-01,5022.0,DWV PIPE
0011-SOUTHWEST,2025-07-01,3974.0,DWV PIPE
0011-SOUTHWEST,2025-08-01,4171.0,DWV PIPE
0011-SOUTHWEST,2025-09-01,4770.0,DWV PIPE
0011-SOUTHWEST,2025-10-01,3783.0,DWV PIPE
0011-SOUTHWEST,2025-11-01,3450.0,DWV PIPE
0011-SOUTHWEST,2025-12-01,4294.0,DWV PIPE
0011-SOUTHWEST,2026-01-01,3910.0,DWV PIPE
0011-SOUTHWEST,2026-02-01,4207.0,DWV PIPE
0011-SOUTHWEST,2026-03-01,392.0,DWV PIPE
0011-SOUTHWEST,2024-10-01,31.0,SEWER PIPE
0011-SOUTHWEST,2024-11-01,5.0,SEWER PIPE
0011-SOUTHWEST,2024-12-01,10.0,SEWER PIPE
0011-SOUTHWEST,2025-01-01,25.0,SEWER PIPE
0011-SOUTHWEST,2025-02-01,52.0,SEWER PIPE
0011-SOUTHWEST,2025-03-01,20.0,SEWER PIPE
0011-SOUTHWEST,2025-04-01,33.0,SEWER PIPE
0011-SOUTHWEST,2025-05-01,46.0,SEWER PIPE
0011-SOUTHWEST,2025-06-01,14.0,SEWER PIPE
0011-SOUTHWEST,2025-07-01,18.0,SEWER PIPE
0011-SOUTHWEST,2025-09-01,62.0,SEWER PIPE
0011-SOUTHWEST,2025-10-01,33.0,SEWER PIPE
0011-SOUTHWEST,2025-11-01,48.0,SEWER PIPE
0011-SOUTHWEST,2025-12-01,33.0,SEWER PIPE
0011-SOUTHWEST,2026-01-01,79.0,SEWER PIPE
0011-SOUTHWEST,2026-02-01,21.0,SEWER PIPE
0011-SOUTHWEST,2023-01-01,20583.0,DWV PRECUTS
0011-SOUTHWEST,2023-02-01,24999.0,DWV PRECUTS
0011-SOUTHWEST,2023-03-01,32958.0,DWV PRECUTS
0011-SOUTHWEST,2023-04-01,26165.0,DWV PRECUTS
0011-SOUTHWEST,2023-05-01,26129.0,DWV PRECUTS
0011-SOUTHWEST,2023-06-01,31718.0,DWV PRECUTS
0011-SOUTHWEST,2023-07-01,24121.0,DWV PRECUTS
0011-SOUTHWEST,2023-08-01,23498.0,DWV PRECUTS
